primary_key,企业名称,证书编号,认定时间,有效期
14310,上海斑彰信息技术有限公司,GR202231007607,2022/12/14 0:00,三年
14311,上海云诣网络科技有限公司,GR202231007608,2022/12/14 0:00,三年
14312,普为（上海）新材料科技有限公司,GR202231007609,2022/12/14 0:00,三年
14313,上海金卓科技有限公司,GR202231007610,2022/12/14 0:00,三年
14314,云动（上海）汽车技术有限公司,GR202231007611,2022/12/14 0:00,三年
14315,上海家树建设集团有限公司,GR202231007612,2022/12/14 0:00,三年
14316,上海毅檀信息科技有限公司,GR202231007613,2022/12/14 0:00,三年
14317,赫励机械设备（上海）有限公司,GR202231007614,2022/12/14 0:00,三年
14318,上海萨赫信息技术有限公司,GR202231007615,2022/12/14 0:00,三年
14319,上海众景信息科技有限公司,GR202231007616,2022/12/14 0:00,三年
14320,雷玺智能科技（上海）有限公司,GR202231007617,2022/12/14 0:00,三年
14321,睦尼试验设备（上海）有限公司,GR202231007618,2022/12/14 0:00,三年
14322,上海流谦信息科技有限公司,GR202231007619,2022/12/14 0:00,三年
14323,上海映荷网络科技有限公司,GR202231007620,2022/12/14 0:00,三年
14324,盛摩电子科技（上海）有限公司,GR202231007621,2022/12/14 0:00,三年
14325,上海艾梭纳智能科技有限公司,GR202231007622,2022/12/14 0:00,三年
14326,上海腾程医学科技信息有限公司,GR202231007623,2022/12/14 0:00,三年
14327,上海趣医网络科技有限公司,GR202231007624,2022/12/14 0:00,三年
14328,上海固陶材料科技有限公司,GR202231007625,2022/12/14 0:00,三年
14329,上海微行炉业有限公司,GR202231007626,2022/12/14 0:00,三年
14330,畅景信息技术（上海）有限公司,GR202231007627,2022/12/14 0:00,三年
14331,上海科度门窗有限公司,GR202231007628,2022/12/14 0:00,三年
14332,季盟健身器械科技（上海）有限公司,GR202231007629,2022/12/14 0:00,三年
14333,上海艾络格电子技术有限公司,GR202231007630,2022/12/14 0:00,三年
14334,上海佳歌电力科技有限公司,GR202231007631,2022/12/14 0:00,三年
14335,上海金陵电机股份有限公司,GR202231007632,2022/12/14 0:00,三年
14336,上海汉讯光电设备有限公司,GR202231007633,2022/12/14 0:00,三年
14337,上海际也信息科技有限公司,GR202231007634,2022/12/14 0:00,三年
14338,上海宽域工业网络设备有限公司,GR202231007635,2022/12/14 0:00,三年
14339,上海玉屋粟信息科技股份有限公司,GR202231007636,2022/12/14 0:00,三年
14340,上海天下无漏科技集团有限公司,GR202231007637,2022/12/14 0:00,三年
14341,上海鸣捷生物科技有限公司,GR202231007638,2022/12/14 0:00,三年
14342,上海谐致信息科技有限公司,GR202231007639,2022/12/14 0:00,三年
14343,上海砥石生物科技有限公司,GR202231007640,2022/12/14 0:00,三年
14344,上海三缘环境科技有限公司,GR202231007641,2022/12/14 0:00,三年
14345,上海拓致精密模具有限公司,GR202231007642,2022/12/14 0:00,三年
14346,上海美赞美数码科技有限公司,GR202231007643,2022/12/14 0:00,三年
14347,上海建浩工程顾问有限公司,GR202231007644,2022/12/14 0:00,三年
14348,上海楹裕电子有限公司,GR202231007645,2022/12/14 0:00,三年
14349,上海玄宇医疗器械有限公司,GR202231007646,2022/12/14 0:00,三年
14350,上海宏航船舶技术有限公司,GR202231007647,2022/12/14 0:00,三年
14351,上海益驰思环境技术有限公司,GR202231007648,2022/12/14 0:00,三年
14352,上海恩淳科技有限公司,GR202231007649,2022/12/14 0:00,三年
14353,上海景能电气有限公司,GR202231007650,2022/12/14 0:00,三年
14354,上海顽游网络科技有限公司,GR202231007651,2022/12/14 0:00,三年
14355,上海双锦流体设备有限公司,GR202231007652,2022/12/14 0:00,三年
14356,麦网信息技术（上海）有限公司,GR202231007653,2022/12/14 0:00,三年
14357,上海联颖新能源科技有限公司,GR202231007654,2022/12/14 0:00,三年
14358,纽托克流体控制有限公司,GR202231007655,2022/12/14 0:00,三年
14359,上海衡同智能科技有限公司,GR202231007656,2022/12/14 0:00,三年
14360,上海晶准生物医药有限公司,GR202231007657,2022/12/14 0:00,三年
14361,上海梵企光电科技有限公司,GR202231007658,2022/12/14 0:00,三年
14362,丰汉电子（上海）有限公司,GR202231007659,2022/12/14 0:00,三年
14363,上海长森药业有限公司,GR202231007660,2022/12/14 0:00,三年
14364,上海仪达空调有限公司,GR202231007661,2022/12/14 0:00,三年
14365,未知盒信息科技（上海）有限公司,GR202231007662,2022/12/14 0:00,三年
14366,埃客（上海）医用设备有限公司,GR202231007663,2022/12/14 0:00,三年
14367,上海晶宇环境工程股份有限公司,GR202231007664,2022/12/14 0:00,三年
14368,上海有禧信息科技有限公司,GR202231007665,2022/12/14 0:00,三年
14369,上海宇垒自动控制技术有限公司,GR202231007666,2022/12/14 0:00,三年
14370,上海百固金属制品有限公司,GR202231007667,2022/12/14 0:00,三年
14371,上海普农温室工程有限公司,GR202231007668,2022/12/14 0:00,三年
14372,上海锂盎电子科技有限公司,GR202231007669,2022/12/14 0:00,三年
14373,上海滨赛光电科技有限公司,GR202231007670,2022/12/14 0:00,三年
14374,上海艾乐影像材料有限公司,GR202231007671,2022/12/14 0:00,三年
14375,上海道基环保科技有限公司,GR202231007672,2022/12/14 0:00,三年
14376,上海纵骥信息科技有限公司,GR202231007673,2022/12/14 0:00,三年
14377,上海多维明软信息技术有限公司,GR202231007674,2022/12/14 0:00,三年
14378,东航技术应用研发中心有限公司,GR202231007675,2022/12/14 0:00,三年
14379,上海盟钜科技有限公司,GR202231007676,2022/12/14 0:00,三年
14380,上海因联通信技术有限公司,GR202231007677,2022/12/14 0:00,三年
14381,上海昆杰五金工具有限公司,GR202231007678,2022/12/14 0:00,三年
14382,上海昊量光电设备有限公司,GR202231007679,2022/12/14 0:00,三年
14383,上海瑞皿智能科技有限公司,GR202231007680,2022/12/14 0:00,三年
14384,上海寰葆传新材料科技有限公司,GR202231007681,2022/12/14 0:00,三年
14385,上海绾塍生物科技有限公司,GR202231007682,2022/12/14 0:00,三年
14386,上海青溪环保科技有限公司,GR202231007683,2022/12/14 0:00,三年
14387,上海宝华威热处理设备有限公司,GR202231007684,2022/12/14 0:00,三年
14388,上海乾合微电子有限公司,GR202231007685,2022/12/14 0:00,三年
14389,国以贤智能科技（上海）股份有限公司,GR202231007686,2022/12/14 0:00,三年
14390,久创新能源科技（上海）有限公司,GR202231007687,2022/12/14 0:00,三年
14391,上海博电网络科技有限公司,GR202231007688,2022/12/14 0:00,三年
14392,上海网擎信息系统有限公司,GR202231007689,2022/12/14 0:00,三年
14393,上海中为智能机器人有限公司,GR202231007690,2022/12/14 0:00,三年
14394,恺佧生物科技（上海）有限公司,GR202231007691,2022/12/14 0:00,三年
14395,耀欣数位科技（上海）有限公司,GR202231007692,2022/12/14 0:00,三年
14396,上海浦东美灵塑料制品有限公司,GR202231007693,2022/12/14 0:00,三年
14397,仁宽（上海）生物科技有限公司,GR202231007694,2022/12/14 0:00,三年
14398,上海中菱电子有限公司,GR202231007695,2022/12/14 0:00,三年
14399,上海励晶科技发展有限公司,GR202231007696,2022/12/14 0:00,三年
14400,上海美创力罗特维尔电子机械科技有限公司,GR202231007697,2022/12/14 0:00,三年
14401,嘉艺（上海）包装制品有限公司,GR202231007698,2022/12/14 0:00,三年
14402,上海合齐软件科技有限公司,GR202231007699,2022/12/14 0:00,三年
14403,问泉环保技术（上海）有限公司,GR202231007700,2022/12/14 0:00,三年
14404,上海微京信息科技有限公司,GR202231007701,2022/12/14 0:00,三年
14405,上海万享冷却设备有限公司,GR202231007702,2022/12/14 0:00,三年
14406,上海比尔半导体技术有限公司,GR202231007703,2022/12/14 0:00,三年
14407,上海农屹科技股份有限公司,GR202231007704,2022/12/14 0:00,三年
14408,上海庶汨医疗科技有限公司,GR202231007705,2022/12/14 0:00,三年
14409,泛米科技（上海）有限公司,GR202231007706,2022/12/14 0:00,三年
14410,上海热翼智控系统有限公司,GR202231007707,2022/12/14 0:00,三年
14411,上海爱就投科技集团股份有限公司,GR202231007708,2022/12/14 0:00,三年
14412,上海卫岚电子科技股份有限公司,GR202231007709,2022/12/14 0:00,三年
14413,上海耐腐阀门集团有限公司,GR202231007710,2022/12/14 0:00,三年
14414,上海颜钛实业有限公司,GR202231007711,2022/12/14 0:00,三年
14415,星希尔生物科技（上海）有限公司,GR202231007712,2022/12/14 0:00,三年
14416,友邦易融（上海）生物医疗科技有限公司,GR202231007713,2022/12/14 0:00,三年
14417,上海正策咨仕信息科技有限公司,GR202231007714,2022/12/14 0:00,三年
14418,上海争分夺秒科技集团有限公司,GR202231007715,2022/12/14 0:00,三年
14419,上海千机创新文旅科技集团有限公司,GR202231007716,2022/12/14 0:00,三年
14420,东漫（上海）电子科技有限公司,GR202231007717,2022/12/14 0:00,三年
14421,上海宜软检测技术有限公司,GR202231007718,2022/12/14 0:00,三年
14422,上海西派埃智能化系统有限公司,GR202231007719,2022/12/14 0:00,三年
14423,上海渔霁生物技术有限公司,GR202231007720,2022/12/14 0:00,三年
14424,上海莱恩精密机床附件有限公司,GR202231007721,2022/12/14 0:00,三年
14425,上海京像微电子有限公司,GR202231007722,2022/12/14 0:00,三年
14426,上海华理自动化系统工程有限公司,GR202231007723,2022/12/14 0:00,三年
14427,玺沃技术（上海）有限公司,GR202231007724,2022/12/14 0:00,三年
14428,上海画笙智能科技有限公司,GR202231007725,2022/12/14 0:00,三年
14429,上海端御信息科技有限公司,GR202231007726,2022/12/14 0:00,三年
14430,上海裕铃信息科技有限公司,GR202231007727,2022/12/14 0:00,三年
14431,纽劢科技（上海）有限公司,GR202231007728,2022/12/14 0:00,三年
14432,上海笑域信息技术有限公司,GR202231007729,2022/12/14 0:00,三年
14433,上海仁建信息科技有限公司,GR202231007730,2022/12/14 0:00,三年
14434,上海廿一世纪电子设备有限公司,GR202231007731,2022/12/14 0:00,三年
14435,萨来力（上海）汽车水泵有限公司,GR202231007732,2022/12/14 0:00,三年
14436,上海光原谷信息技术有限公司,GR202231007733,2022/12/14 0:00,三年
14437,上海知而行科技有限公司,GR202231007734,2022/12/14 0:00,三年
14438,上海美佳尼克焊接技术有限公司,GR202231007735,2022/12/14 0:00,三年
14439,斯泰伯电气（上海）有限公司,GR202231007736,2022/12/14 0:00,三年
14440,上海和胜精密齿科制作有限公司,GR202231007737,2022/12/14 0:00,三年
14441,上海南自科技股份有限公司,GR202231007738,2022/12/14 0:00,三年
14442,上海犀语科技有限公司,GR202231007739,2022/12/14 0:00,三年
14443,上海金泰智造科技有限公司,GR202231007740,2022/12/14 0:00,三年
14444,迈族智能科技（上海）有限公司,GR202231007741,2022/12/14 0:00,三年
14445,上海厚数网络科技有限公司,GR202231007742,2022/12/14 0:00,三年
14446,上海零尘信息科技有限公司,GR202231007743,2022/12/14 0:00,三年
14447,上海浩圆净水科技有限公司,GR202231007744,2022/12/14 0:00,三年
14448,上海必捷必信息技术有限公司,GR202231007745,2022/12/14 0:00,三年
14449,上海依图网络科技有限公司,GR202231007746,2022/12/14 0:00,三年
14450,瑞福莱暖通设备（上海）有限公司,GR202231007747,2022/12/14 0:00,三年
14451,上海折叠视觉设计有限公司,GR202231007748,2022/12/14 0:00,三年
14452,上海集恒信息科技有限公司,GR202231007749,2022/12/14 0:00,三年
14453,上海塑尔热流道电气有限公司,GR202231007750,2022/12/14 0:00,三年
14454,上海东富龙信息技术有限公司,GR202231007751,2022/12/14 0:00,三年
14455,上海瀚海检测技术股份有限公司,GR202231007752,2022/12/14 0:00,三年
14456,辛澄智能科技（上海）有限公司,GR202231007753,2022/12/14 0:00,三年
14457,上海维响信息科技有限公司,GR202231007754,2022/12/14 0:00,三年
14458,上海蓝恩控制系统有限公司,GR202231007755,2022/12/14 0:00,三年
14459,上海知到知识数字科技有限公司,GR202231007756,2022/12/14 0:00,三年
14460,上海多赋信息科技有限公司,GR202231007757,2022/12/14 0:00,三年
14461,上海嘉沃光电科技有限公司,GR202231007758,2022/12/14 0:00,三年
14462,上海亮通标识设计制作有限公司,GR202231007759,2022/12/14 0:00,三年
14463,上海猎益信息技术有限公司,GR202231007760,2022/12/14 0:00,三年
14464,上海望恒机械设备有限公司,GR202231007761,2022/12/14 0:00,三年
14465,太阳机械股份有限公司,GR202231007762,2022/12/14 0:00,三年
14466,上海埃维汽车技术股份有限公司,GR202231007763,2022/12/14 0:00,三年
14467,上海明庆塑胶有限公司,GR202231007764,2022/12/14 0:00,三年
14468,上海新洲包装印刷有限公司,GR202231007765,2022/12/14 0:00,三年
14469,上海欣莹生物科技有限公司,GR202231007766,2022/12/14 0:00,三年
14470,昂赛微电子（上海）有限公司,GR202231007767,2022/12/14 0:00,三年
14471,柯林斯流体设备（上海）有限公司,GR202231007768,2022/12/14 0:00,三年
14472,上海领亿信息科技有限公司,GR202231007769,2022/12/14 0:00,三年
14473,迅达（中国）电梯有限公司,GR202231007770,2022/12/14 0:00,三年
14474,上海奋钛数字科技有限公司,GR202231007771,2022/12/14 0:00,三年
14475,上海国环生态科技股份有限公司,GR202231007772,2022/12/14 0:00,三年
14476,上海坤亿信息技术有限公司,GR202231007773,2022/12/14 0:00,三年
14477,上海万亘气体有限公司,GR202231007774,2022/12/14 0:00,三年
14478,上海利霸电子科技有限公司,GR202231007775,2022/12/14 0:00,三年
14479,尊虹科技（上海）有限公司,GR202231007776,2022/12/14 0:00,三年
14480,恬家（上海）信息科技有限公司,GR202231007777,2022/12/14 0:00,三年
14481,上海复高计算机科技有限公司,GR202231007778,2022/12/14 0:00,三年
14482,上海长云汽车服务有限公司,GR202231007779,2022/12/14 0:00,三年
14483,上海沃流信息科技有限公司,GR202231007780,2022/12/14 0:00,三年
14484,上海施迈赛电器有限公司,GR202231007781,2022/12/14 0:00,三年
14485,上海百醇软件有限公司,GR202231007782,2022/12/14 0:00,三年
14486,上海吉辉实验动物饲养有限公司,GR202231007783,2022/12/14 0:00,三年
14487,上海承蓝环境工程有限公司,GR202231007784,2022/12/14 0:00,三年
14488,上海擎盾信息科技有限公司,GR202231007785,2022/12/14 0:00,三年
